pt_code,brand,model,page,table_id,current_family,current_family_key,audit_issue_type,final_verdict,correct_family,correct_family_key,primary_context_action,alternate_contexts_to_keep,confidence,layout_evidence,reason,safe_to_apply
99715908,CORDIVARI,RAD LUCY 25 PLUS 1737X530,236,PDF_P0236_C68A2C246F,LUCY 25 PLUS VERNICIATO BIANCO,CORDIVARI_LUCY_25_PLUS_VERNICIATO_BIANCO,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,LUCY 25 PLUS VERNICIATO BIANCO,CORDIVARI_LUCY_25_PLUS_VERNICIATO_BIANCO,no_change,[],0.55,"PT bbox=[382.68, 301.893, 417.187, 312.376] pagina=236; modello non localizzato sulla stessa riga; titolo 'LUCY 25 PLUS VERNICIATO BIANCO' bbox=[308.981, 68.433, 404.042, 77.268]; gap verticale=229.9, orizzontale=43.4",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99715939,CORDIVARI,RAD LUCY 25 PLUS 1737X580,236,PDF_P0236_C68A2C246F,LUCY 25 PLUS VERNICIATO BIANCO,CORDIVARI_LUCY_25_PLUS_VERNICIATO_BIANCO,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,LUCY 25 PLUS VERNICIATO BIANCO,CORDIVARI_LUCY_25_PLUS_VERNICIATO_BIANCO,no_change,[],0.55,"PT bbox=[382.68, 328.893, 417.187, 339.376] pagina=236; modello non localizzato sulla stessa riga; titolo 'LUCY 25 PLUS VERNICIATO BIANCO' bbox=[308.981, 68.433, 404.042, 77.268]; gap verticale=256.9, orizzontale=43.4",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99716820,HAIER,U.I. AC125S2SK1FA,568,PDF_P0568_BF15845FC2,SOFFITTO/PAVIMENTO,HAIER_SOFFITTO_PAVIMENTO,GENERIC_PARENT_FAMILY,KEEP_PARENT,SOFFITTO/PAVIMENTO,HAIER_SOFFITTO_PAVIMENTO,keep_parent,[],0.99,"PT bbox=[96.36, 148.773, 130.521, 159.256] pagina=568; modello 'AC125S2SK1FA' bbox=[22.562, 149.795, 70.315, 157.76]; titolo 'SOFFITTO/PAVIMENTO' bbox=[93.6, 68.313, 154.705, 77.148]; gap verticale=76.9, orizzontale=10.7",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99717865,CLIMA TERMOM,GHIERA RUOTA LIBERA ARIZ-FLOR-MESS,189,PDF_P0189_7282EEBBB8,GHIERA PER RUOTA LIBERA,CLIMA_TERMOM_GHIERA_PER_RUOTA_LIBERA,CONFLICTING_CONTEXTS,AMBIGUOUS,GHIERA PER RUOTA LIBERA,CLIMA_TERMOM_GHIERA_PER_RUOTA_LIBERA,no_change,[],0.55,"PT bbox=[382.676, 715.894, 417.183, 726.378] pagina=189; modello non localizzato sulla stessa riga; titolo 'Ghiera per ruota libera' bbox=[380.003, 689.432, 452.695, 698.268]; gap verticale=22.9, orizzontale=16.4",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99718244,DAIKIN,BRC7F530S,473,PDF_P0473_455434F144,COMANDO A INFRAROSSI,DAIKIN_COMANDO_A_INFRAROSSI,MORE_SPECIFIC_FAMILY_AVAILABLE,MULTIPLE_VALID_CONTEXTS,COMANDO A INFRAROSSI,DAIKIN_COMANDO_A_INFRAROSSI,keep_primary_keep_valid_alternates,"[{""family"":""COMANDO A INFRAROSSI PER GRIGLIA BIANCA"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI_PER_GRIGLIA_BIANCA"",""page"":477,""table_id"":""PDF_P0477_69859C5D47"",""table_title"":""Comando a infrarossi per griglia bianca"",""evidence"":""PT bbox=[96.36, 499.772, 130.521, 510.256] pagina=477; modello 'BRC7F530S' bbox=[143.641, 500.555, 197.711, 508.909]; titolo 'Comando a infrarossi per griglia bianca' bbox=[93.6, 473.312, 218.835, 482.148]; gap verticale=22.9, orizzontale=42.8""},{""family"":""COMANDO A INFRAROSSI PER GRIGLIA BIANCA"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI_PER_GRIGLIA_BIANCA"",""page"":479,""table_id"":""PDF_P0479_E8DE5EBDD4"",""table_title"":""Comando a infrarossi per griglia bianca"",""evidence"":""PT bbox=[96.36, 481.772, 130.521, 492.256] pagina=479; modello 'BRC7F530S' bbox=[143.639, 482.552, 197.709, 490.906]; titolo 'Comando a infrarossi per griglia bianca' bbox=[93.6, 455.312, 218.835, 464.148]; gap verticale=22.9, orizzontale=42.8""}]",0.99,"PT bbox=[382.68, 679.773, 416.841, 690.256] pagina=473; modello 'BRC7F530S' bbox=[429.961, 680.555, 484.031, 688.909]; titolo 'Comando a infrarossi' bbox=[379.92, 653.312, 447.62, 662.148]; gap verticale=22.9, orizzontale=14.0",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
99718251,DAIKIN,BRC7F530W,473,PDF_P0473_455434F144,COMANDO A INFRAROSSI,DAIKIN_COMANDO_A_INFRAROSSI,MORE_SPECIFIC_FAMILY_AVAILABLE,MULTIPLE_VALID_CONTEXTS,COMANDO A INFRAROSSI,DAIKIN_COMANDO_A_INFRAROSSI,keep_primary_keep_valid_alternates,"[{""family"":""COMANDO A INFRAROSSI PER GRIGLIA BIANCA"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI_PER_GRIGLIA_BIANCA"",""page"":477,""table_id"":""PDF_P0477_69859C5D47"",""table_title"":""Comando a infrarossi per griglia bianca"",""evidence"":""PT bbox=[96.364, 490.774, 130.524, 501.258] pagina=477; modello 'BRC7F530W' bbox=[140.997, 491.554, 200.514, 499.908]; titolo 'Comando a infrarossi per griglia bianca' bbox=[93.6, 473.312, 218.835, 482.148]; gap verticale=13.9, orizzontale=42.8""},{""family"":""COMANDO A INFRAROSSI PER GRIGLIA BIANCA"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI_PER_GRIGLIA_BIANCA"",""page"":479,""table_id"":""PDF_P0479_E8DE5EBDD4"",""table_title"":""Comando a infrarossi per griglia bianca"",""evidence"":""PT bbox=[96.364, 472.774, 130.524, 483.258] pagina=479; modello 'BRC7F530W' bbox=[141.003, 473.556, 200.52, 481.909]; titolo 'Comando a infrarossi per griglia bianca' bbox=[93.6, 455.312, 218.835, 464.148]; gap verticale=13.9, orizzontale=42.8""}]",0.99,"PT bbox=[382.684, 670.774, 416.844, 681.258] pagina=473; modello 'BRC7F530W' bbox=[427.319, 671.555, 486.836, 679.909]; titolo 'Comando a infrarossi' bbox=[379.92, 653.312, 447.62, 662.148]; gap verticale=13.9, orizzontale=14.0",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
99718312,DAIKIN,BRC7FA532F,474,PDF_P0474_0BBD1D56D9,COMANDO A INFRAROSSI,DAIKIN_COMANDO_A_INFRAROSSI,GENERIC_PARENT_FAMILY,MULTIPLE_VALID_CONTEXTS,COMANDO A INFRAROSSI,DAIKIN_COMANDO_A_INFRAROSSI,keep_primary_keep_valid_alternates,"[{""family"":""COMANDO A INFRAROSSI"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI"",""page"":477,""table_id"":""PDF_P0477_6AA0C8976A"",""table_title"":""Comando a infrarossi"",""evidence"":""PT bbox=[382.684, 589.774, 416.844, 600.258] pagina=477; modello 'BRC7FA532F' bbox=[427.92, 591.453, 485.666, 597.841]; titolo 'Comando a infrarossi' bbox=[379.92, 572.312, 447.62, 581.148]; gap verticale=13.9, orizzontale=14.0""},{""family"":""COMANDO A INFRAROSSI"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI"",""page"":479,""table_id"":""PDF_P0479_DBE0DBF7E1"",""table_title"":""Comando a infrarossi"",""evidence"":""PT bbox=[382.684, 589.774, 416.844, 600.258] pagina=479; modello 'BRC7FA532F' bbox=[427.92, 591.453, 485.666, 597.841]; titolo 'Comando a infrarossi' bbox=[379.92, 572.312, 447.62, 581.148]; gap verticale=13.9, orizzontale=14.0""},{""family"":""COMANDO A INFRAROSSI"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI"",""page"":481,""table_id"":""PDF_P0481_7E289E75FA"",""table_title"":""Comando a infrarossi"",""evidence"":""PT bbox=[96.364, 706.774, 130.524, 717.258] pagina=481; modello 'BRC7FA532F' bbox=[141.6, 708.453, 199.347, 714.841]; titolo 'Comando a infrarossi' bbox=[93.6, 689.312, 161.3, 698.148]; gap verticale=13.9, orizzontale=14.0""},{""family"":""COMANDO A INFRAROSSI"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI"",""page"":484,""table_id"":""PDF_P0484_20F21AD8C4"",""table_title"":""Comando a infrarossi"",""evidence"":""PT bbox=[96.364, 724.774, 130.524, 735.258] pagina=484; modello 'BRC7FA532F' bbox=[141.6, 726.453, 199.347, 732.841]; titolo 'Comando a infrarossi' bbox=[93.6, 707.312, 161.3, 716.148]; gap verticale=13.9, orizzontale=14.0""},{""family"":""COMANDO A INFRAROSSI"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI"",""page"":487,""table_id"":""PDF_P0487_6013334D14"",""table_title"":""Comando a infrarossi"",""evidence"":""PT bbox=[382.684, 706.774, 416.844, 717.258] pagina=487; modello 'BRC7FA532F' bbox=[427.919, 708.453, 485.666, 714.841]; titolo 'Comando a infrarossi' bbox=[379.92, 689.312, 447.62, 698.148]; gap verticale=13.9, orizzontale=14.0""},{""family"":""COMANDO A INFRAROSSI"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI"",""page"":488,""table_id"":""PDF_P0488_4A12AD5B2A"",""table_title"":""Comando a infrarossi"",""evidence"":""PT bbox=[96.364, 715.774, 130.524, 726.258] pagina=488; modello 'BRC7FA532F' bbox=[141.6, 717.453, 199.346, 723.841]; titolo 'Comando a infrarossi' bbox=[93.6, 698.312, 161.3, 707.148]; gap verticale=13.9, orizzontale=14.0""}]",0.99,"PT bbox=[96.364, 517.774, 130.524, 528.258] pagina=474; modello 'BRC7FA532F' bbox=[141.6, 519.452, 199.347, 525.841]; titolo 'Comando a infrarossi' bbox=[93.6, 500.312, 161.3, 509.148]; gap verticale=13.9, orizzontale=14.0",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
99718770,DAIKIN,BRC7C58,484,PDF_P0484_55B38F5CC6,COMANDO A INFRAROSSI,DAIKIN_COMANDO_A_INFRAROSSI,GENERIC_PARENT_FAMILY,MULTIPLE_VALID_CONTEXTS,COMANDO A INFRAROSSI,DAIKIN_COMANDO_A_INFRAROSSI,keep_primary_keep_valid_alternates,"[{""family"":""COMANDO A INFRAROSSI"",""family_key"":""DAIKIN_COMANDO_A_INFRAROSSI"",""page"":488,""table_id"":""PDF_P0488_875C3DC681"",""table_title"":""Comando a infrarossi"",""evidence"":""PT bbox=[382.68, 454.773, 416.841, 465.256] pagina=488; modello 'BRC7C58' bbox=[443.28, 455.555, 470.826, 463.909]; titolo 'Comando a infrarossi' bbox=[379.92, 437.312, 447.62, 446.148]; gap verticale=13.9, orizzontale=14.0""}]",0.99,"PT bbox=[382.68, 454.773, 416.841, 465.256] pagina=484; modello 'BRC7C58' bbox=[443.28, 455.555, 470.826, 463.909]; titolo 'Comando a infrarossi' bbox=[379.932, 437.312, 447.632, 446.148]; gap verticale=13.9, orizzontale=14.0",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
99719234,IMMERGAS,VICTRIX ZEUS 25,65,PDF_P0065_C9793CEF14,VICTRIX ZEUS,IMMERGAS_VICTRIX_ZEUS,GENERIC_PARENT_FAMILY,KEEP_PARENT,VICTRIX ZEUS,IMMERGAS_VICTRIX_ZEUS,keep_parent,[],0.99,"PT bbox=[382.683, 274.893, 417.19, 285.377] pagina=65; modello 'VICTRIXZEUS25' bbox=[308.88, 275.915, 350.818, 283.879]; titolo 'VICTRIX ZEUS' bbox=[379.918, 194.43, 417.146, 203.265]; gap verticale=76.9, orizzontale=1.4",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99719340,FONDITAL,7000,81,PDF_P0081_E8ED416975,CONTROTELAIO PER SCARICO SDOPPIATO,FONDITAL_CONTROTELAIO_PER_SCARICO_SDOPPIATO,LAYOUT_REVIEW_REQUIRED,CORRECT,CONTROTELAIO PER SCARICO SDOPPIATO,FONDITAL_CONTROTELAIO_PER_SCARICO_SDOPPIATO,keep_primary,[],0.99,"PT bbox=[99.36, 292.893, 133.867, 303.376] pagina=81; modello '7000' bbox=[165.48, 294.035, 178.951, 302.389]; titolo 'Controtelaio per scarico sdoppiato' bbox=[96.602, 257.43, 208.367, 266.265]; gap verticale=31.9, orizzontale=35.9","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99720513,CR,K2 EVO,1099,PDF_P1099_54E56BB83A,SEDILE WC UNIVERSALE TERMOPLASTICO IN RESINA INFRANGIBILE,CR_SEDILE_WC_UNIVERSALE_TERMOPLASTICO_IN_RESINA_INFRANGIBILE,LAYOUT_REVIEW_REQUIRED,CORRECT,SEDILE WC UNIVERSALE TERMOPLASTICO IN RESINA INFRANGIBILE,CR_SEDILE_WC_UNIVERSALE_TERMOPLASTICO_IN_RESINA_INFRANGIBILE,keep_primary,[],0.99,"PT bbox=[99.363, 364.774, 133.524, 375.258] pagina=1099; modello 'K2EVO' bbox=[51.486, 365.796, 68.873, 373.76]; titolo 'Sedile wc universale termoplastico in resina infrangibile' bbox=[25.68, 239.312, 205.367, 248.148]; gap verticale=121.9, orizzontale=0.9","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99720520,CR,ATLANTIC,1099,PDF_P1099_4B9A05FB74,SEDILE WC UNIVERSALE TERMOPLASTICO IN RESINA,CR_SEDILE_WC_UNIVERSALE_TERMOPLASTICO_IN_RESINA,GENERIC_PARENT_FAMILY,KEEP_PARENT,SEDILE WC UNIVERSALE TERMOPLASTICO IN RESINA,CR_SEDILE_WC_UNIVERSALE_TERMOPLASTICO_IN_RESINA,keep_parent,[],0.99,"PT bbox=[99.363, 202.774, 133.524, 213.258] pagina=1099; modello 'ATLANTIC' bbox=[48.122, 203.796, 72.276, 211.76]; titolo 'Sedile wc universale termoplastico in resina' bbox=[25.68, 68.313, 166.021, 77.148]; gap verticale=130.9, orizzontale=20.6",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99720568,OMP TEA,"SIFONE BOTTIGLIA OTT CRO C/ROS 1""x26",1303,PDF_P1303_75FB10A0D9,SIFONE BOTTIGLIA,OMP_TEA_SIFONE_BOTTIGLIA,GENERIC_PARENT_FAMILY,KEEP_PARENT,SIFONE BOTTIGLIA,OMP_TEA_SIFONE_BOTTIGLIA,keep_parent,[],0.99,"PT bbox=[99.364, 94.774, 133.524, 105.258] pagina=1303; modello 'X26' bbox=[162.84, 95.915, 181.683, 104.269]; titolo 'Sifone Bottiglia' bbox=[96.6, 68.313, 145.905, 77.148]; gap verticale=22.9, orizzontale=4.8",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99720575,OMP TEA,"SIFONE ESSE OTT CRO C/ROS 1""x26",1303,PDF_P1303_C22F7B5661,SIFONE S,OMP_TEA_SIFONE_S,GENERIC_PARENT_FAMILY,CORRECT,SIFONE S,OMP_TEA_SIFONE_S,keep_primary,[],0.99,"PT bbox=[382.68, 94.773, 416.841, 105.256] pagina=1303; modello 'X26' bbox=[446.16, 95.915, 465.003, 104.269]; titolo 'Sifone S' bbox=[379.924, 68.313, 404.402, 77.148]; gap verticale=22.9, orizzontale=7.6","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99720667,OMP TEA,"SIFONE BOTTIGLIA OTT CRO C/ROS 1""1/4x32",1303,PDF_P1303_75FB10A0D9,SIFONE BOTTIGLIA,OMP_TEA_SIFONE_BOTTIGLIA,GENERIC_PARENT_FAMILY,KEEP_PARENT,SIFONE BOTTIGLIA,OMP_TEA_SIFONE_BOTTIGLIA,keep_parent,[],0.99,"PT bbox=[99.36, 103.773, 133.521, 114.256] pagina=1303; modello '14X32' bbox=[158.64, 104.915, 185.99, 113.269]; titolo 'Sifone Bottiglia' bbox=[96.6, 68.313, 145.905, 77.148]; gap verticale=31.9, orizzontale=4.8",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99720674,OMP TEA,"SIFONE ESSE OTT CRO C/ROS 1""1/4x32",1303,PDF_P1303_C22F7B5661,SIFONE S,OMP_TEA_SIFONE_S,GENERIC_PARENT_FAMILY,CORRECT,SIFONE S,OMP_TEA_SIFONE_S,keep_primary,[],0.99,"PT bbox=[382.68, 103.773, 416.841, 114.256] pagina=1303; modello '14X32' bbox=[441.96, 104.915, 469.31, 113.269]; titolo 'Sifone S' bbox=[379.924, 68.313, 404.402, 77.148]; gap verticale=31.9, orizzontale=7.6","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99720759,PANASONIC,CZ-RWS3,515,PDF_P0515_028F56DE4E,COMANDO WIRELESS,PANASONIC_COMANDO_WIRELESS,LAYOUT_REVIEW_REQUIRED,MULTIPLE_VALID_CONTEXTS,COMANDO WIRELESS,PANASONIC_COMANDO_WIRELESS,keep_primary_keep_valid_alternates,"[{""family"":""COMANDO WIRELESS"",""family_key"":""PANASONIC_COMANDO_WIRELESS"",""page"":515,""table_id"":""PDF_P0515_64AAE032AD"",""table_title"":""Comando wireless"",""evidence"":""PT bbox=[382.684, 319.774, 416.844, 330.258] pagina=515; modello 'CZRWS3' bbox=[442.92, 320.555, 470.797, 328.909]; titolo 'Comando wireless' bbox=[379.923, 302.312, 437.118, 311.148]; gap verticale=13.9, orizzontale=8.8""},{""family"":""COMANDO WIRELESS"",""family_key"":""PANASONIC_COMANDO_WIRELESS"",""page"":517,""table_id"":""PDF_P0517_C0DED1CD7E"",""table_title"":""Comando wireless"",""evidence"":""PT bbox=[96.36, 481.772, 130.521, 492.256] pagina=517; modello 'CZRWS3' bbox=[156.599, 482.557, 184.476, 490.911]; titolo 'Comando wireless' bbox=[93.597, 464.31, 150.792, 473.145]; gap verticale=13.9, orizzontale=8.8""},{""family"":""COMANDO WIRELESS"",""family_key"":""PANASONIC_COMANDO_WIRELESS"",""page"":518,""table_id"":""PDF_P0518_A2439B6F25"",""table_title"":""Comando wireless"",""evidence"":""PT bbox=[382.684, 319.774, 416.844, 330.258] pagina=518; modello 'CZRWS3' bbox=[442.922, 320.556, 470.799, 328.91]; titolo 'Comando wireless' bbox=[379.923, 302.312, 437.118, 311.148]; gap verticale=13.9, orizzontale=8.8""},{""family"":""COMANDO WIRELESS"",""family_key"":""PANASONIC_COMANDO_WIRELESS"",""page"":518,""table_id"":""PDF_P0518_D645B57568"",""table_title"":""Comando wireless"",""evidence"":""PT bbox=[382.684, 319.774, 416.844, 330.258] pagina=518; modello 'CZRWS3' bbox=[442.922, 320.556, 470.799, 328.91]; titolo 'Comando wireless' bbox=[379.923, 302.312, 437.118, 311.148]; gap verticale=13.9, orizzontale=8.8""},{""family"":""COMANDO WIRELESS"",""family_key"":""PANASONIC_COMANDO_WIRELESS"",""page"":519,""table_id"":""PDF_P0519_280EBAC99B"",""table_title"":""Comando wireless"",""evidence"":""PT bbox=[382.68, 301.772, 416.841, 312.256] pagina=519; modello 'CZRWS3' bbox=[442.92, 302.556, 470.796, 310.909]; titolo 'Comando wireless' bbox=[379.92, 284.312, 437.115, 293.148]; gap verticale=13.9, orizzontale=8.8""},{""family"":""COMANDO WIRELESS"",""family_key"":""PANASONIC_COMANDO_WIRELESS"",""page"":520,""table_id"":""PDF_P0520_E79CAF0D29"",""table_title"":""Comando wireless"",""evidence"":""PT bbox=[96.36, 499.772, 130.521, 510.256] pagina=520; modello 'CZRWS3' bbox=[156.6, 500.555, 184.477, 508.909]; titolo 'Comando wireless' bbox=[93.597, 482.31, 150.792, 491.145]; gap verticale=13.9, orizzontale=8.8""}]",0.99,"PT bbox=[382.684, 319.774, 416.844, 330.258] pagina=515; modello 'CZRWS3' bbox=[442.92, 320.555, 470.797, 328.909]; titolo 'Comando wireless' bbox=[379.923, 302.312, 437.118, 311.148]; gap verticale=13.9, orizzontale=8.8",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
99720797,PANASONIC,CZ-RWS3 + CZ-RWRT3,517,PDF_P0517_58B3311BD4,COMANDO WIRELESS,PANASONIC_COMANDO_WIRELESS,GENERIC_PARENT_FAMILY,MULTIPLE_VALID_CONTEXTS,COMANDO WIRELESS,PANASONIC_COMANDO_WIRELESS,keep_primary_keep_valid_alternates,"[{""family"":""COMANDO WIRELESS"",""family_key"":""PANASONIC_COMANDO_WIRELESS"",""page"":520,""table_id"":""PDF_P0520_9F3FB9CE66"",""table_title"":""Comando wireless"",""evidence"":""PT bbox=[382.684, 454.774, 416.844, 465.258] pagina=520; modello 'CZRWS3CZRWRT3' bbox=[427.44, 455.944, 486.386, 463.315]; titolo 'Comando wireless' bbox=[379.923, 437.312, 437.118, 446.148]; gap verticale=13.9, orizzontale=8.8""}]",0.99,"PT bbox=[382.684, 436.774, 416.844, 447.258] pagina=517; modello 'CZRWS3CZRWRT3' bbox=[427.44, 437.944, 486.386, 445.315]; titolo 'Comando wireless' bbox=[379.923, 419.312, 437.118, 428.148]; gap verticale=13.9, orizzontale=8.8",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
99721220,PANASONIC,CZ-NS4P,738,PDF_P0738_58677C4824,SCHEDA PCB PER FUNZIONI AVANZATE,PANASONIC_SCHEDA_PCB_PER_FUNZIONI_AVANZATE,LAYOUT_REVIEW_REQUIRED,CORRECT,SCHEDA PCB PER FUNZIONI AVANZATE,PANASONIC_SCHEDA_PCB_PER_FUNZIONI_AVANZATE,keep_primary,[],0.99,"PT bbox=[96.36, 94.773, 130.521, 105.256] pagina=738; modello 'CZNS4P' bbox=[157.56, 95.555, 183.741, 103.908]; titolo 'Scheda PCB per funzioni avanzate' bbox=[93.6, 68.313, 197.553, 77.148]; gap verticale=22.9, orizzontale=32.1","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99721237,PANASONIC,PAW-TS2,738,PDF_P0738_4377CB368F,SENSORE DI TEMPERATURA PER SERBATOI DI TERZE PARTI,PANASONIC_SENSORE_DI_TEMPERATURA_PER_SERBATOI_DI_TERZE_PARTI,LAYOUT_REVIEW_REQUIRED,CORRECT,SENSORE DI TEMPERATURA PER SERBATOI DI TERZE PARTI,PANASONIC_SENSORE_DI_TEMPERATURA_PER_SERBATOI_DI_TERZE_PARTI,keep_primary,[],0.99,"PT bbox=[96.364, 184.774, 130.524, 195.258] pagina=738; modello 'PAWTS2' bbox=[156.96, 185.555, 184.163, 193.909]; titolo 'Sensore di temperatura per serbatoi di terze parti' bbox=[93.6, 158.313, 250.138, 167.148]; gap verticale=22.9, orizzontale=58.4","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99721244,PANASONIC,PAW-A2W-TSBU,738,PDF_P0738_8ECCC40CDA,SENSORE PER SERBATOIO DI ACCUMULO,PANASONIC_SENSORE_PER_SERBATOIO_DI_ACCUMULO,LAYOUT_REVIEW_REQUIRED,CORRECT,SENSORE PER SERBATOIO DI ACCUMULO,PANASONIC_SENSORE_PER_SERBATOIO_DI_ACCUMULO,keep_primary,[],0.99,"PT bbox=[96.364, 265.774, 130.524, 276.258] pagina=738; modello 'PAWA2WTSBU' bbox=[146.64, 266.555, 194.241, 274.909]; titolo 'Sensore per serbatoio di accumulo' bbox=[93.6, 248.312, 202.341, 257.148]; gap verticale=13.9, orizzontale=34.5","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99721251,PANASONIC,PAW-A2W-TSOD,738,PDF_P0738_98A9859366,SENSORE TEMPERATURA ESTERNA,PANASONIC_SENSORE_TEMPERATURA_ESTERNA,LAYOUT_REVIEW_REQUIRED,CORRECT,SENSORE TEMPERATURA ESTERNA,PANASONIC_SENSORE_TEMPERATURA_ESTERNA,keep_primary,[],0.99,"PT bbox=[382.684, 130.774, 416.844, 141.258] pagina=738; modello 'PAWA2WTSOD' bbox=[432.599, 131.552, 480.879, 139.906]; titolo 'Sensore temperatura esterna' bbox=[379.932, 113.313, 473.019, 122.148]; gap verticale=13.9, orizzontale=26.7","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99721268,PANASONIC,PAW-A2W-TSSO,738,PDF_P0738_C573F17ADE,SENSORE SOLARE,PANASONIC_SENSORE_SOLARE,LAYOUT_REVIEW_REQUIRED,CORRECT,SENSORE SOLARE,PANASONIC_SENSORE_SOLARE,keep_primary,[],0.99,"PT bbox=[382.684, 85.774, 416.844, 96.258] pagina=738; modello 'PAWA2WTSSO' bbox=[432.842, 86.552, 480.786, 94.906]; titolo 'Sensore solare' bbox=[379.923, 68.313, 427.87, 77.148]; gap verticale=13.9, orizzontale=4.1","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99722531,STABILE,GRIGLIA ANTINTRUSIONE NERA 100,201,PDF_P0201_95AF8E6877,GRIGLIA ANTINTRUSIONE,STABILE_GRIGLIA_ANTINTRUSIONE,GENERIC_PARENT_FAMILY,KEEP_PARENT,GRIGLIA ANTINTRUSIONE,STABILE_GRIGLIA_ANTINTRUSIONE,keep_parent,[],0.99,"PT bbox=[382.68, 445.893, 417.187, 456.376] pagina=201; modello '100' bbox=[450.48, 447.035, 460.594, 455.389]; titolo 'Griglia antintrusione' bbox=[379.92, 419.433, 448.79, 428.268]; gap verticale=22.9, orizzontale=14.4",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
99722548,STABILE,GRIGLIA ANTINTRUSIONE NERA 80,201,PDF_P0201_95AF8E6877,GRIGLIA ANTINTRUSIONE,STABILE_GRIGLIA_ANTINTRUSIONE,GENERIC_PARENT_FAMILY,AMBIGUOUS,GRIGLIA ANTINTRUSIONE,STABILE_GRIGLIA_ANTINTRUSIONE,no_change,[],0.55,"PT bbox=[382.683, 436.894, 417.19, 447.378] pagina=201; modello non localizzato sulla stessa riga; titolo 'Griglia antintrusione' bbox=[379.92, 419.433, 448.79, 428.268]; gap verticale=13.9, orizzontale=14.4",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
99722739,STABILE,TUBO ACCIAIO CARBONIO NERO ø130 CM 25,204,PDF_P0204_8C074EE0DF,TUBO,STABILE_TUBO,GENERIC_PARENT_FAMILY,CORRECT,TUBO,STABILE_TUBO,keep_primary,[],0.99,"PT bbox=[99.359, 139.894, 133.866, 150.378] pagina=204; modello '130' bbox=[167.16, 141.035, 177.274, 149.389]; titolo 'Tubo' bbox=[96.6, 68.433, 111.467, 77.268]; gap verticale=67.9, orizzontale=12.6","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
99722746,STABILE,TUBO ACCIAIO CARBONIO NERO ø140 CM 25,204,PDF_P0204_8C074EE0DF,TUBO,STABILE_TUBO,GENERIC_PARENT_FAMILY,CORRECT,TUBO,STABILE_TUBO,keep_primary,[],0.99,"PT bbox=[99.366, 166.894, 133.873, 177.378] pagina=204; modello '140' bbox=[167.16, 168.035, 177.274, 176.389]; titolo 'Tubo' bbox=[96.6, 68.433, 111.467, 77.268]; gap verticale=94.9, orizzontale=12.6","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
